date,country,avg_temperature,humidity,co2_emission,energy_consumption,renewable_share,urban_population,industrial_activity_index,energy_price
2020-05-09,China,21.73,57.35,171.07,4664.55,7.4,62.54,83.7,121.22
2020-05-10,China,21.18,42.23,706.99,1867.31,11.64,78.84,88.28,104.48
2020-05-11,China,21.0,70.48,166.41,2915.29,7.26,76.38,54.56,85.49
2020-05-12,China,20.06,51.61,647.35,3104.44,10.73,65.15,64.58,80.33
2020-05-13,China,22.28,73.65,356.7,2158.33,10.82,76.54,44.19,72.42
2020-05-14,China,22.4,66.64,322.46,8357.06,5.71,81.25,71.66,86.43
2020-05-15,China,21.8,31.23,261.71,1886.57,12.48,70.61,88.73,182.06
2020-05-16,China,21.09,76.59,462.27,3635.61,10.19,83.61,84.96,175.08
2020-05-17,China,21.84,66.83,311.87,5535.49,14.71,73.79,59.26,101.1
2020-05-18,China,22.49,32.59,466.1,8032.18,7.07,75.91,66.7,36.09
2020-05-19,China,22.32,75.33,398.86,1970.56,13.71,69.48,92.6,58.56
2020-05-20,China,23.33,55.01,626.72,7209.6,11.54,63.55,41.14,99.28
2020-05-21,China,21.66,54.54,164.4,11921.76,8.25,69.33,99.71,116.8
2020-05-22,China,20.34,65.4,331.34,4014.94,14.34,62.0,86.56,112.99
2020-05-23,China,22.21,44.55,639.35,6090.89,9.28,81.62,80.07,43.49
2020-05-24,China,20.25,39.62,417.23,4928.25,8.61,66.69,43.65,96.6
2020-05-25,China,21.16,33.35,589.44,8791.44,6.77,81.47,71.29,159.03
2020-05-26,China,21.8,49.62,662.82,10564.31,6.46,65.81,47.59,129.73
2020-05-27,China,20.39,77.07,525.0,4160.87,12.8,77.87,83.65,93.85
2020-05-28,China,20.36,57.11,428.5,10749.14,11.73,73.62,87.48,168.57
2020-05-29,China,23.37,49.1,513.08,6694.87,11.26,69.71,65.37,199.75
2020-05-30,China,20.57,59.72,679.96,1949.0,5.53,71.88,48.81,51.92
2020-05-31,China,22.71,82.89,312.64,8275.93,5.84,86.88,45.25,156.14
2020-06-01,China,15.89,66.76,148.93,5286.94,14.18,76.67,49.8,110.51
2020-06-02,China,15.89,56.53,242.72,5125.2,10.29,89.99,61.02,186.69
2020-06-03,China,15.89,84.43,273.81,7728.69,9.03,74.68,91.88,130.55
2020-06-04,China,15.89,65.15,347.57,2858.31,13.48,77.34,90.54,143.9
2020-06-05,China,15.89,63.3,372.96,6823.79,6.07,85.6,86.48,80.99
2020-06-06,China,15.89,64.46,277.14,6611.77,8.56,74.46,61.82,139.81
2020-06-07,China,15.89,53.18,61.14,6320.26,6.57,82.72,99.23,175.79
2020-06-08,China,15.89,78.51,280.93,6338.9,5.64,65.8,59.28,40.46
2020-06-09,China,15.89,87.88,330.75,3557.64,9.29,77.1,49.73,117.04
2020-06-10,China,15.89,87.01,141.64,2445.41,14.54,89.57,96.1,105.68
2020-06-11,China,15.89,88.07,290.7,7955.24,12.03,66.83,50.31,183.51
2020-06-12,China,15.89,71.61,123.28,3912.44,12.17,74.06,50.7,111.62
2020-06-13,China,15.89,80.99,163.38,3017.31,14.15,71.47,57.82,85.17
2020-06-14,China,15.89,50.49,251.05,5844.63,13.9,68.12,67.65,109.87
2020-06-15,China,15.89,55.89,247.79,6145.49,9.87,76.73,69.13,104.64
2020-06-16,China,15.89,84.48,451.42,2066.22,11.56,81.74,71.83,130.29
2020-06-17,China,15.89,60.74,360.6,5229.52,6.88,60.91,40.42,78.86
2020-06-18,China,15.89,71.31,265.9,7810.58,14.6,60.77,56.43,141.04
2020-06-19,China,15.89,85.73,438.88,1042.91,8.13,69.9,72.84,174.84
2020-06-20,China,15.89,67.63,431.09,7016.24,14.46,67.85,73.71,71.78
2020-06-21,China,15.89,58.88,137.63,6348.63,13.03,69.51,90.46,148.66
2020-06-22,China,15.89,78.69,344.11,5817.85,5.84,77.38,91.42,65.61
2020-06-23,China,15.89,45.16,361.01,1722.34,10.86,78.35,43.19,65.06
2020-06-24,China,15.89,33.99,311.43,1789.64,13.85,78.15,97.16,133.97
2020-06-25,China,15.89,60.29,212.32,5430.53,11.01,80.79,72.58,110.47
2020-06-26,China,15.89,89.81,480.02,6835.13,8.55,71.13,93.99,97.13
2020-06-27,China,15.89,83.05,282.04,5300.72,5.67,73.2,90.29,87.48
2020-06-28,China,15.89,39.21,99.56,5079.9,8.44,64.28,98.77,46.03
2020-06-29,China,15.89,47.76,67.24,7726.01,5.62,73.65,97.94,80.95
2020-06-30,China,15.89,35.71,493.17,3741.66,11.98,80.09,40.45,148.79
2020-07-01,China,10.04,38.92,165.6,11267.48,13.69,83.55,93.81,54.12
2020-07-02,China,9.73,42.7,259.89,7154.53,11.62,68.59,43.3,114.68
2020-07-03,China,8.64,60.29,245.47,11305.17,9.91,78.81,68.93,49.27
2020-07-04,China,8.77,47.0,408.89,6389.02,6.71,70.45,65.24,193.62
2020-07-05,China,8.81,37.98,300.98,9467.9,7.43,72.45,61.87,172.8
2020-07-06,China,9.99,63.29,347.65,2701.08,14.02,64.34,64.54,93.53
2020-07-07,China,11.38,34.27,165.33,6586.64,8.75,89.98,73.94,191.34
2020-07-08,China,9.93,87.21,353.96,7571.03,7.05,71.89,66.51,40.8
2020-07-09,China,8.58,87.69,83.77,1835.28,11.55,73.53,65.07,152.29
2020-07-10,China,9.3,87.06,636.06,8939.34,10.08,61.02,54.23,191.2
2020-07-11,China,10.9,70.15,321.36,5897.45,6.58,81.67,90.28,92.69
2020-07-12,China,10.45,61.81,446.67,4795.62,10.08,73.23,89.4,119.07
2020-07-13,China,11.51,59.95,531.89,11705.1,9.48,74.96,69.73,82.53
2020-07-14,China,9.2,55.93,119.77,4472.77,13.36,89.49,62.38,126.81
2020-07-15,China,11.07,44.1,131.72,3760.52,12.29,60.68,66.79,73.18
2020-07-16,China,9.98,83.11,684.94,9210.86,12.07,87.83,95.22,128.98
2020-07-17,China,8.79,56.01,263.23,7734.45,14.83,61.79,60.18,119.31
2020-07-18,China,10.1,85.33,561.95,10222.32,12.93,76.13,80.22,193.24
2020-07-19,China,11.22,36.48,565.07,10085.21,12.16,71.99,44.09,187.71
2020-07-20,China,10.96,78.19,660.33,10289.46,10.62,83.79,79.54,102.64
2020-07-21,China,10.14,71.2,118.52,4366.56,12.39,77.12,61.11,158.04
2020-07-22,China,9.06,58.18,679.84,11650.09,8.81,74.25,72.43,114.11
2020-07-23,China,9.07,32.57,174.37,3348.55,14.21,82.13,61.86,172.72
2020-07-24,China,10.25,50.57,318.79,10437.82,12.99,82.08,93.47,153.37
2020-07-25,China,9.22,56.67,730.34,10313.05,11.61,65.03,55.6,126.01
2020-07-26,China,9.69,48.26,464.56,10446.49,11.34,84.3,68.63,33.82
2020-07-27,China,10.95,60.9,185.92,11138.52,12.66,65.67,59.41,95.51
2020-07-28,China,10.84,41.73,270.68,2593.57,7.13,71.9,51.1,194.67
2020-07-29,China,10.26,41.87,689.76,10924.7,8.85,74.8,94.03,52.91
2020-07-30,China,9.58,59.87,606.23,4007.86,11.25,70.58,86.72,85.8
2020-07-31,China,9.82,85.9,593.42,4780.87,5.65,76.45,48.67,158.79
2020-08-01,China,3.0,54.44,886.8,4609.28,5.02,76.6,57.82,131.39
2020-08-02,China,7.82,56.96,662.53,4612.77,9.62,87.97,78.29,87.76
2020-08-03,China,6.39,89.18,291.05,8425.64,13.93,80.87,47.71,171.96
2020-08-04,China,6.65,80.75,589.32,6429.18,9.33,83.2,93.95,162.07
2020-08-05,China,4.83,87.84,869.52,4241.13,5.91,73.16,54.35,126.29
2020-08-06,China,6.33,58.37,745.56,13535.15,5.12,62.0,98.85,33.01
2020-08-07,China,5.11,56.95,898.42,11983.16,9.09,79.42,98.54,196.59
2020-08-08,China,5.07,34.03,186.49,13122.96,9.81,85.68,72.83,167.92
2020-08-09,China,7.58,60.28,682.89,13928.95,8.79,63.65,49.17,177.93
2020-08-10,China,5.43,40.88,469.92,13751.62,14.29,87.02,44.37,106.03
2020-08-11,China,6.77,60.02,709.71,12687.76,9.54,66.62,81.9,73.33
2020-08-12,China,6.34,38.46,736.96,7424.37,6.34,78.97,72.67,166.02
2020-08-13,China,4.37,36.96,854.93,6150.03,9.28,84.76,75.57,154.57
2020-08-14,China,3.25,65.57,299.6,8810.86,14.09,84.87,85.2,100.0
2020-08-15,China,3.77,83.35,114.22,6655.16,11.54,77.48,77.13,44.99
2020-08-16,China,6.44,31.03,867.51,5704.09,11.19,75.24,98.85,84.33
2020-08-17,China,6.77,74.62,632.81,11656.57,11.64,69.24,65.51,44.27
2020-08-18,China,7.91,79.4,846.53,12807.59,8.01,82.85,78.9,38.07
2020-08-19,China,3.01,55.65,690.2,12142.36,9.5,85.57,60.23,87.74
2020-08-20,China,6.13,54.03,713.17,11393.26,10.49,81.09,91.47,153.91
2020-08-21,China,5.4,86.45,298.06,7669.47,10.7,71.68,87.83,198.3
2020-08-22,China,3.7,49.35,915.12,6585.05,8.17,63.25,64.3,128.69
2020-08-23,China,4.44,66.84,198.48,9666.75,6.76,65.24,47.99,170.83
2020-08-24,China,8.47,61.29,144.02,7466.48,5.7,88.29,76.47,58.94
2020-08-25,China,7.51,67.23,183.15,2807.39,9.47,76.34,61.05,103.54
2020-08-26,China,4.56,72.86,197.54,2964.01,10.8,68.99,55.19,80.98
2020-08-27,China,6.16,45.74,215.53,7187.09,7.99,88.29,85.22,92.69
2020-08-28,China,6.07,37.58,172.78,8193.18,5.25,68.28,98.05,199.19
2020-08-29,China,5.75,53.73,298.33,11728.38,5.12,73.47,56.14,73.08
2020-08-30,China,2.98,72.27,701.02,11165.77,13.75,72.79,81.65,56.81
2020-08-31,China,5.05,38.64,807.66,13821.14,7.51,70.82,69.73,80.21
2020-09-01,China,6.66,62.76,731.22,2827.46,6.49,66.28,85.25,197.7
2020-09-02,China,6.51,59.96,459.27,11224.78,13.36,85.0,67.1,112.12
2020-09-03,China,1.33,58.27,771.66,9399.44,5.47,74.08,77.93,110.79
2020-09-04,China,5.47,36.87,724.32,15691.18,10.48,83.84,83.27,148.39
2020-09-05,China,2.16,83.96,822.57,11261.72,12.27,89.94,56.5,32.46
2020-09-06,China,6.77,83.89,148.33,12011.27,12.21,72.73,57.07,62.48
2020-09-07,China,3.8,56.21,596.46,13738.02,6.64,84.99,52.06,49.18
2020-09-08,China,6.87,62.59,279.01,8776.92,13.55,78.91,57.77,188.8
2020-09-09,China,5.21,78.4,923.94,5853.52,6.22,79.51,74.59,44.72
2020-09-10,China,4.24,88.65,280.91,13112.19,6.36,63.79,86.59,192.99
2020-09-11,China,3.16,79.92,918.76,3032.16,9.48,84.21,78.58,47.75
2020-09-12,China,7.58,66.23,898.32,9319.5,7.21,69.73,96.97,161.9
2020-09-13,China,7.51,66.54,668.92,2009.74,9.32,75.44,95.32,56.65
2020-09-14,China,3.34,35.53,144.54,11941.87,12.23,69.43,46.17,161.6
2020-09-15,China,5.55,88.28,211.16,4867.47,7.2,62.17,58.64,39.31
2020-09-16,China,5.0,78.15,104.08,11028.11,13.21,76.95,66.23,33.36
2020-09-17,China,2.56,57.19,788.69,4109.28,8.84,78.39,94.44,196.22
2020-09-18,China,1.24,56.97,452.73,10059.55,7.49,66.87,45.14,185.31
2020-09-19,China,4.79,39.72,416.33,15405.76,9.09,76.26,63.03,197.12
2020-09-20,China,2.83,77.17,796.66,13666.0,12.08,69.97,48.03,175.27
2020-09-21,China,4.62,42.5,894.81,15933.79,13.69,63.2,60.92,105.42
2020-09-22,China,4.96,73.24,770.78,13528.02,14.53,68.27,54.69,139.63
2020-09-23,China,3.94,58.63,997.59,11086.39,9.35,84.17,81.35,195.26
2020-09-24,China,6.38,49.58,850.21,2648.01,8.43,74.9,51.83,161.55
2020-09-25,China,6.79,78.77,621.2,13844.13,9.45,61.03,74.75,154.06
2020-09-26,China,1.47,80.03,539.12,7690.65,6.75,85.69,68.87,115.98
2020-09-27,China,4.0,78.04,415.87,14718.62,8.8,60.87,72.29,155.54
2020-09-28,China,2.32,67.08,612.13,11693.37,12.98,83.17,72.92,40.69
2020-09-29,China,6.95,69.59,256.54,8327.29,10.55,72.45,85.37,186.89
2020-09-30,China,7.12,70.9,398.02,8267.78,11.73,61.89,99.35,91.55
2020-10-01,China,3.39,40.55,864.79,5891.44,14.74,61.16,54.78,154.66
2020-10-02,China,8.79,65.77,331.06,12636.19,13.86,87.68,88.83,134.93
2020-10-03,China,2.91,84.81,299.28,7523.93,5.55,69.63,47.83,179.98
2020-10-04,China,5.8,81.37,557.43,14464.4,8.06,84.47,61.18,65.87
2020-10-05,China,5.2,41.8,443.14,5276.33,7.1,74.5,44.23,97.2
2020-10-06,China,5.78,72.31,362.76,5237.33,9.93,83.21,96.51,112.52
2020-10-07,China,7.61,56.42,511.91,13719.22,11.37,62.53,84.03,131.93
2020-10-08,China,6.27,89.97,734.13,6737.73,10.3,69.17,78.44,80.42
2020-10-09,China,5.62,53.9,494.66,2367.17,13.59,82.79,77.99,138.14
2020-10-10,China,6.41,54.23,514.33,5261.0,6.13,71.19,52.76,127.17
2020-10-11,China,3.51,40.23,861.43,5365.72,13.16,73.17,74.21,89.71
2020-10-12,China,3.02,51.72,431.75,2137.04,14.14,63.79,84.25,191.45
2020-10-13,China,3.94,39.32,113.73,11382.13,14.12,76.27,71.32,146.29
2020-10-14,China,8.23,38.63,153.56,10129.73,8.69,67.99,86.22,63.67
2020-10-15,China,8.93,83.93,591.62,14841.05,9.39,81.67,48.62,104.57
2020-10-16,China,8.71,71.18,447.45,5461.85,10.37,60.68,45.65,98.0
2020-10-17,China,6.65,72.21,238.78,8420.36,11.47,61.98,49.5,139.19
2020-10-18,China,6.97,85.12,348.86,13720.27,14.43,83.55,67.63,47.02
2020-10-19,China,7.24,61.01,353.26,2065.27,10.51,64.42,85.5,185.53
2020-10-20,China,7.21,60.23,210.25,13538.11,13.51,72.47,58.36,179.1
2020-10-21,China,5.41,35.65,705.11,7782.32,12.75,65.37,91.71,130.98
2020-10-22,China,8.02,41.69,286.99,12331.7,14.99,67.94,78.04,127.21
2020-10-23,China,5.06,39.03,771.37,8599.15,14.59,63.22,75.08,45.09
2020-10-24,China,3.74,71.48,705.45,14037.19,10.61,78.95,85.41,102.11
2020-10-25,China,5.47,85.46,871.48,7882.52,9.11,66.48,53.91,107.62
2020-10-26,China,8.75,36.97,516.38,2099.34,12.97,65.35,61.46,198.36
2020-10-27,China,6.71,47.02,519.84,7038.78,7.2,76.91,42.23,44.87
2020-10-28,China,3.67,74.33,310.41,7565.23,11.38,70.62,74.09,160.48
2020-10-29,China,6.23,63.19,550.12,13803.92,8.76,89.45,59.75,71.24
2020-10-30,China,8.67,88.39,152.21,8953.6,7.41,79.44,42.22,92.16
2020-10-31,China,8.62,44.95,595.51,4780.47,14.6,74.01,97.91,99.03
2020-11-01,China,8.39,38.11,330.13,1718.9,5.9,72.59,99.32,38.13
2020-11-02,China,11.63,30.14,660.55,5307.86,11.74,87.38,50.35,148.3
2020-11-03,China,8.74,59.7,382.68,1510.56,11.26,83.13,69.1,179.4
2020-11-04,China,9.93,47.71,637.11,9514.53,8.32,83.15,50.55,189.45
2020-11-05,China,10.23,89.74,435.92,11066.15,10.88,82.94,93.69,32.05
2020-11-06,China,8.56,58.18,703.72,4412.44,8.97,60.88,94.56,67.05
2020-11-07,China,11.32,71.36,563.81,7558.32,10.29,83.87,42.8,181.08
2020-11-08,China,10.49,87.85,559.68,4875.21,14.61,68.96,59.62,187.56
2020-11-09,China,9.1,36.05,734.16,3466.14,14.38,73.62,47.86,179.26
2020-11-10,China,11.28,34.8,383.85,6509.5,5.1,69.13,85.25,95.67
2020-11-11,China,11.27,60.69,309.55,8069.28,6.24,74.91,73.4,57.92
2020-11-12,China,10.25,47.59,333.55,5345.76,13.22,72.51,58.2,123.67
2020-11-13,China,11.75,35.37,270.01,9220.04,11.79,89.63,99.86,43.15
2020-11-14,China,10.26,54.58,658.06,9678.41,7.98,83.8,40.89,76.01
2020-11-15,China,10.36,75.73,365.16,11874.21,5.75,67.14,46.23,125.38
2020-11-16,China,10.27,85.19,437.83,2022.79,6.47,73.92,63.51,165.57
2020-11-17,China,8.97,42.57,380.2,6915.66,9.9,73.02,76.47,187.92
2020-11-18,China,9.91,82.64,136.44,3847.55,11.36,66.79,76.77,68.81
2020-11-19,China,10.08,33.91,284.64,4745.45,5.47,68.74,45.72,47.16
2020-11-20,China,10.55,64.46,738.26,9741.49,8.95,62.27,59.55,63.57
2020-11-21,China,10.39,78.26,512.54,4373.06,9.33,66.07,49.46,107.19
2020-11-22,China,11.34,44.8,304.84,4784.68,13.4,67.83,97.92,184.49
2020-11-23,China,11.69,48.09,489.62,8442.39,13.52,80.99,72.1,169.6
2020-11-24,China,9.23,71.69,87.41,8627.43,7.66,70.92,62.25,169.68
2020-11-25,China,10.52,81.35,473.41,6976.18,5.87,88.27,88.25,152.94
2020-11-26,China,10.29,70.8,725.54,2093.02,8.68,75.35,77.33,112.57
2020-11-27,China,11.21,76.69,466.61,6005.7,6.18,80.39,92.98,143.16
2020-11-28,China,10.11,30.55,646.77,5037.64,8.67,74.07,84.42,149.01
2020-11-29,China,9.84,81.69,278.64,9215.64,8.57,70.19,61.75,142.64
2020-11-30,China,8.54,61.08,690.09,5927.69,6.05,70.55,40.25,70.35
2020-12-01,China,15.89,59.61,410.28,7588.7,9.76,70.42,79.28,111.11
2020-12-02,China,15.89,30.82,336.97,1118.45,5.14,82.2,77.21,34.28
2020-12-03,China,15.89,70.45,280.08,7894.55,14.87,86.95,55.79,75.33
2020-12-04,China,15.89,74.0,428.73,6781.79,14.15,85.8,81.58,134.71
2020-12-05,China,15.89,73.01,488.71,5537.7,7.51,70.95,99.16,105.11
2020-12-06,China,15.89,42.65,149.99,2790.81,6.86,76.35,84.42,51.39
2020-12-07,China,15.89,34.31,397.76,5154.49,6.3,76.0,73.95,112.32
2020-12-08,China,15.89,85.57,57.18,4977.14,7.32,62.03,88.87,49.68
2020-12-09,China,15.89,85.45,346.12,4622.0,10.23,83.58,68.58,99.46
2020-12-10,China,15.89,55.7,212.12,6402.7,11.78,89.17,40.83,63.08
2020-12-11,China,15.89,73.48,223.91,3404.69,8.83,80.44,50.91,71.13
2020-12-12,China,15.89,65.77,117.52,4405.65,5.21,78.09,81.81,58.45
2020-12-13,China,15.89,71.79,327.77,3707.77,13.55,75.18,98.91,112.11
2020-12-14,China,15.89,62.2,247.87,5713.31,7.76,63.44,85.87,191.89
2020-12-15,China,15.89,74.85,426.69,7623.94,7.91,89.75,68.01,105.61
2020-12-16,China,15.89,71.25,95.79,7092.65,5.32,74.61,87.72,111.48
2020-12-17,China,15.89,81.95,427.57,2344.37,12.39,71.52,76.57,130.97
2020-12-18,China,15.89,39.18,294.54,7765.14,14.09,71.98,92.3,98.75
2020-12-19,China,15.89,38.2,495.62,7399.19,10.52,62.08,48.47,196.0
2020-12-20,China,15.89,59.6,369.29,5050.69,12.54,65.05,54.66,129.89
2020-12-21,China,15.89,31.24,117.09,4498.01,5.73,69.33,92.98,95.04
2020-12-22,China,15.89,47.93,274.7,3463.89,14.78,74.19,83.78,133.16
2020-12-23,China,15.89,64.42,438.23,4135.44,12.89,82.73,44.91,189.36
2020-12-24,China,15.89,38.48,135.1,1059.66,11.3,76.61,79.82,148.95
2020-12-25,China,15.89,30.61,184.22,2227.88,6.05,89.67,56.34,163.51
2020-12-26,China,15.89,40.89,52.42,6289.89,7.49,60.9,55.62,113.2
2020-12-27,China,15.89,38.9,401.18,7535.47,13.45,75.38,75.72,91.15
2020-12-28,China,15.89,43.46,217.24,2742.06,12.58,62.8,51.59,75.59
2020-12-29,China,15.89,76.78,313.39,4100.3,6.6,85.57,82.78,162.68
2020-12-30,China,15.89,63.61,69.49,6259.73,8.11,86.66,81.19,163.73
2020-12-31,China,15.89,83.19,400.99,3204.77,12.79,66.67,97.13,140.64
2021-01-01,China,20.03,46.34,357.59,4848.9,8.57,60.69,91.97,84.07
2021-01-02,China,20.93,45.49,101.19,8897.48,14.14,67.99,42.95,83.09
2021-01-03,China,21.83,85.95,654.67,11695.82,10.13,85.61,41.79,96.6
2021-01-04,China,22.02,38.98,470.1,7089.19,9.16,71.45,82.17,194.0
2021-01-05,China,20.89,43.31,156.58,4124.52,9.43,72.18,82.28,167.27
2021-01-06,China,22.62,87.31,260.05,5068.93,15.04,76.52,85.68,123.47
2021-01-07,China,22.42,32.0,499.99,7726.85,16.64,72.04,93.7,173.84
2021-01-08,China,22.14,87.8,241.97,3251.24,17.33,73.88,71.27,172.35
2021-01-09,China,21.96,86.94,135.61,4962.04,13.35,65.33,78.29,67.45
2021-01-10,China,21.5,52.55,161.93,8015.37,14.81,80.11,90.69,86.31
2021-01-11,China,23.21,78.79,641.36,9219.65,13.25,88.12,46.58,191.71
2021-01-12,China,23.09,89.18,700.87,4471.18,15.11,67.93,72.88,95.36
2021-01-13,China,21.7,61.63,85.36,9564.9,9.57,70.61,74.27,198.11
2021-01-14,China,23.31,36.23,422.43,8734.46,9.83,70.13,99.18,31.07
2021-01-15,China,22.75,41.45,641.73,7703.19,12.91,63.41,46.99,169.64
2021-01-16,China,22.18,72.37,79.71,1776.87,7.68,70.73,95.6,144.46
2021-01-17,China,20.11,49.3,319.99,3324.92,15.39,73.09,92.14,164.96
2021-01-18,China,21.77,55.85,293.15,7221.57,17.31,63.03,49.63,152.06
2021-01-19,China,20.88,72.28,600.38,11520.98,8.45,83.31,56.59,66.13
2021-01-20,China,20.06,81.82,741.79,10267.77,8.58,82.12,55.36,125.38
2021-01-21,China,23.16,88.13,575.84,3503.63,13.45,78.61,66.9,107.38
2021-01-22,China,22.47,54.89,417.08,10193.2,11.84,78.5,71.73,132.74
2021-01-23,China,21.6,81.53,732.42,10726.29,14.81,77.85,83.41,76.83
2021-01-24,China,21.49,36.49,226.72,8868.31,10.58,75.67,67.39,191.51
2021-01-25,China,21.02,70.91,497.97,11788.18,11.34,84.3,95.69,190.46
2021-01-26,China,20.26,40.45,181.6,9779.24,13.74,82.52,43.19,172.64
2021-01-27,China,20.57,87.65,640.42,5237.99,16.26,72.76,99.02,151.91
2021-01-28,China,22.06,80.37,124.58,2668.46,9.18,87.3,43.79,154.3
2021-01-29,China,20.86,61.66,502.65,3874.9,8.57,77.12,73.46,85.98
2021-01-30,China,21.69,72.52,533.83,11871.24,10.45,62.53,90.68,167.1
2021-01-31,China,22.53,84.25,702.66,7139.35,12.43,66.17,51.72,102.58
2021-02-01,China,28.13,81.46,741.87,2008.2,10.27,78.88,72.63,119.27
2021-02-02,China,27.23,84.42,338.96,11570.15,14.01,80.97,90.92,101.22
2021-02-03,China,25.97,55.81,417.51,5938.99,10.3,84.12,70.84,123.77
2021-02-04,China,24.18,69.21,293.36,10161.93,10.88,76.39,73.97,138.21
2021-02-05,China,24.89,81.59,541.98,14153.87,7.3,85.82,70.75,138.3
2021-02-06,China,28.71,68.61,327.56,13174.1,10.53,65.8,83.88,78.12
2021-02-07,China,25.6,50.86,160.84,13324.75,16.03,75.03,91.49,198.76
2021-02-08,China,24.25,56.13,506.17,7397.86,13.77,64.61,40.99,70.42
2021-02-09,China,24.98,49.69,753.81,4106.67,14.17,73.95,82.12,82.06
2021-02-10,China,26.08,46.36,116.72,4524.69,11.63,67.81,83.31,64.77
2021-02-11,China,27.55,37.25,486.18,6847.26,11.18,73.17,73.81,131.44
2021-02-12,China,23.88,48.22,836.2,13977.43,17.11,66.38,44.23,90.81
2021-02-13,China,25.46,57.8,457.02,2801.7,11.95,67.72,58.92,35.72
2021-02-14,China,23.35,72.97,774.18,6659.87,12.26,61.79,73.48,168.94
2021-02-15,China,28.63,81.33,593.44,10426.24,15.31,81.54,83.92,66.75
2021-02-16,China,26.86,75.5,635.13,12224.79,18.58,60.81,49.15,62.21
2021-02-17,China,24.44,77.41,894.53,8144.62,11.13,82.7,97.03,57.42
2021-02-18,China,24.56,73.2,793.02,8833.58,10.28,86.8,74.37,110.65
2021-02-19,China,26.29,68.2,611.09,2171.07,14.13,82.19,70.79,107.23
2021-02-20,China,23.63,59.54,411.26,4273.3,9.55,67.72,53.74,99.31
2021-02-21,China,27.39,58.46,161.91,4826.81,17.85,73.87,40.87,175.46
2021-02-22,China,26.49,68.89,278.8,4751.71,11.86,83.94,90.99,63.09
2021-02-23,China,26.73,79.14,197.02,13135.05,16.57,87.62,41.31,57.74
2021-02-24,China,22.92,58.98,659.91,12531.19,11.74,79.12,43.84,50.24
2021-02-25,China,23.98,30.59,706.61,7651.1,11.37,85.83,49.06,84.52
2021-02-26,China,22.93,67.6,532.23,14760.53,11.5,85.37,51.46,63.08
2021-02-27,China,25.98,82.55,920.28,2607.48,7.65,73.89,97.99,193.05
2021-02-28,China,28.09,59.24,96.28,13509.01,15.56,62.95,60.26,59.41
2021-03-01,China,30.78,42.36,212.52,7823.42,9.38,82.97,97.4,106.58
2021-03-02,China,24.15,58.09,418.97,14690.25,9.63,63.23,71.71,151.74
2021-03-03,China,25.09,30.98,651.39,6251.66,9.61,69.5,99.58,180.65
2021-03-04,China,27.63,66.34,536.0,15198.42,11.37,69.87,70.67,76.5
2021-03-05,China,29.14,36.27,957.14,10145.5,13.0,80.07,46.3,121.68
2021-03-06,China,29.78,65.47,531.97,7386.26,13.6,72.68,64.74,166.11
2021-03-07,China,29.77,37.33,852.55,13679.39,12.79,61.86,53.72,157.19
2021-03-08,China,23.99,62.53,292.75,4576.09,12.13,86.13,97.94,135.27
2021-03-09,China,26.42,43.06,532.6,11811.45,10.89,82.48,59.68,161.09
2021-03-10,China,28.84,31.41,195.45,9824.07,17.31,86.02,61.8,177.48
2021-03-11,China,26.79,81.62,234.32,2127.87,9.22,89.63,70.55,175.47
2021-03-12,China,28.37,37.3,650.13,13330.05,12.51,65.24,69.63,138.95
2021-03-13,China,25.0,88.8,207.91,13959.32,17.37,75.55,42.4,117.44
2021-03-14,China,30.47,75.17,890.93,10736.08,8.56,83.62,42.18,46.67
2021-03-15,China,29.24,61.61,703.68,6593.81,7.86,85.57,60.73,56.21
2021-03-16,China,24.12,68.73,657.33,12234.51,10.67,64.17,62.62,162.18
2021-03-17,China,30.62,30.62,371.86,12229.8,14.25,77.56,93.84,70.36
2021-03-18,China,30.33,84.77,903.82,2090.25,14.11,81.22,49.04,193.75
2021-03-19,China,27.92,48.97,808.24,6021.46,14.44,89.9,90.51,66.21
2021-03-20,China,28.18,81.06,654.05,14425.14,12.92,72.11,41.57,96.61
2021-03-21,China,26.2,58.84,642.21,11551.98,14.04,66.11,54.12,102.22
2021-03-22,China,24.97,72.32,846.02,15982.53,17.15,85.65,40.58,178.75
2021-03-23,China,24.43,30.62,255.94,2307.81,10.25,82.06,52.47,140.02
2021-03-24,China,24.98,81.71,249.71,3657.22,11.85,69.62,68.05,69.66
2021-03-25,China,26.17,84.4,567.64,10998.46,8.03,66.97,60.56,185.65
2021-03-26,China,26.16,45.38,862.08,9260.4,17.38,68.97,83.22,119.46
2021-03-27,China,24.49,43.97,752.17,6804.44,13.99,74.35,92.23,149.48
2021-03-28,China,26.14,70.41,896.38,12264.15,17.62,78.53,43.23,103.97
2021-03-29,China,26.89,88.41,114.38,9505.42,13.48,86.99,96.4,189.76
2021-03-30,China,26.82,86.94,110.7,12546.66,16.3,66.45,60.85,133.55
2021-03-31,China,30.43,70.27,222.8,8449.13,13.39,75.27,77.93,32.56
2021-04-01,China,25.34,54.7,449.41,8659.42,12.37,84.32,41.87,72.84
2021-04-02,China,25.68,82.9,308.11,13837.7,16.91,88.83,69.28,199.16
2021-04-03,China,26.36,64.06,197.0,4448.49,16.71,65.12,72.48,102.08
2021-04-04,China,28.84,74.04,489.35,10823.31,14.11,63.82,67.49,46.28
2021-04-05,China,26.61,87.94,134.26,5191.78,9.91,80.5,88.88,117.79
